serial_number,block_number,trial_number,trial_id,trial_category,trial_gets_repeated,click_category,trial_repetitions,username,shape,int_device,ppi,mm_in_pixel,window_inner_width,window_inner_height,amplitude_mm,amplitude_px,start_size_mm,start_size_px,target_width_mm,target_width_px,target_height_mm,target_height_px,trial_direction,trial_angle_degree,start_center_x_px,start_center_y_px,target_center_x_px,target_center_y_px,start_click_touchdown_position_x_px,start_click_touchdown_position_y_px,start_click_touchup_position_x_px,start_click_touchup_position_y_px,target_click_touchdown_position_x_px,target_click_touchdown_position_y_px,target_click_touchup_position_x_px,target_click_touchup_position_y_px,click_distance_between_target_touchdown_touchup_px,click_distance_to_start_center_touchdown_px,click_distance_to_start_center_touchup_px,click_distance_to_target_center_touchdown_px,click_distance_to_target_center_touchup_px,total_clicks_amount,clicks_amount_after_start_click,click_time_from_start_to_target_ms,start_click_time_touchdown_to_touchup_ms,target_click_time_touchdown_to_touchup_ms
1,1,1,1,C1,false,C1 - Down Target | Up Target,0,none,rectangle,touch,137.61,5.417716535433072,412,826,20,108.35433070866144,10,54.17716535433072,5,146.75826229152463,8,43.34173228346457,left,360,291.22300496750114,271.82352944859224,182.8686742588397,271.82352944859224,289.98883056640625,288.7730712890625,288.28125,288.5610046386719,188.33705139160156,280.0788879394531,188.33705139160156,280.0788879394531,0,16.994415407838243,16.994028304888424,9.90222663236617,9.90222663236617,2,1,611.5,58.5,49
2,1,2,2,C2,false,C1 - Down Target | Up Target,0,none,rectangle,touch,137.61,5.417716535433072,412,826,20,108.35433070866144,10,54.17716535433072,10,293.51652458304926,6,32.50629921259843,left,360,298.27943364957173,493.3431746524165,189.92510294091028,493.3431746524165,305.2567138671875,503.15924072265625,304.75445556640625,502.31103515625,199.2857208251953,504.85565185546875,196.77455139160156,502.9471740722656,3.154086139152745,12.043155414194583,11.061122494561937,14.837732256864403,11.796259955390074,2,1,234,54.79999998211861,54.900000005960464
3,1,3,3,C3,false,C1 - Down Target | Up Target,0,none,rectangle,touch,137.61,5.417716535433072,412,826,20,108.35433070866144,10,54.17716535433072,4,117.4066098332197,8,43.34173228346457,left,360,157.56096683284284,561.4374459922288,49.20663612418139,561.4374459922288,163.828125,562.9583740234375,162.22097778320312,562.9583740234375,51.52901840209961,562.5342407226562,53.73884201049805,559.7775268554688,3.5330994503097353,6.449069201697324,4.901930653690853,2.5683492997413646,4.826615971521431,2,1,251,73.7000000178814,73
4,1,4,4,C4,true,C9 - Down Outside Tolerance | Up Outside,0,none,rectangle,touch,137.61,5.417716535433072,412,826,20,108.35433070866144,10,54.17716535433072,9,264.16487212474436,10,54.17716535433072,left,360,325.964995784123,450.0603333058792,217.61066507546155,450.0603333058792,329.5647277832031,453.9627990722656,327.7567138671875,453.5386962890625,231.6294708251953,348.3601379394531,232.13169860839844,348.3601379394531,0.502227783203125,5.309172206947062,3.9127052958228217,102.66185587752642,102.73164143745545,2,1,426,35.5,30.30000001192093
5,1,5,5,C5,true,C9 - Down Outside Tolerance | Up Outside,0,none,rectangle,touch,137.61,5.417716535433072,412,826,20,108.35433070866144,10,54.17716535433072,10,293.51652458304926,5,27.08858267716536,left,360,272.8815271007714,200.48918691719163,164.52719639210994,200.48918691719166,274.4196472167969,213.91815185546875,274.52008056640625,212.64584350585938,210.0334930419922,323.76190185546875,209.73214721679688,323.3377990722656,0.5202619312262629,13.516764139571217,12.266587010026173,131.40390132351783,130.9017535691946,2,1,243.40000000596046,46.599999994039536,48.60000002384186
6,1,6,6,C6,false,C1 - Down Target | Up Target,0,none,rectangle,touch,137.61,5.417716535433072,412,826,20,108.35433070866144,10,54.17716535433072,8,234.8132196664394,3,16.253149606299214,left,360,259.60093711186533,630.5002136074163,151.24660640320388,630.5002136074163,271.9084777832031,649.688232421875,269.0959777832031,650.1123657226562,146.25,637.38916015625,145.94866943359375,637.1771240234375,0.3684554679588723,22.7959562949365,21.789729414145317,8.510209169064284,8.523454043844797,2,1,309.2999999821186,60.10000002384186,40.5
7,1,7,7,C7,false,C1 - Down Target | Up Target,0,none,rectangle,touch,137.61,5.417716535433072,412,826,20,108.35433070866144,10,54.17716535433072,3,88.05495737491478,4,21.670866141732287,left,360,215.75093830909987,366.37019222933594,107.39660760043843,366.37019222933594,214.7544708251953,381.4405212402344,212.34375,379.9561462402344,114.20758819580078,368.5052185058594,108.984375,372.5342712402344,6.596606856950175,15.103236869731138,14.006679783585902,7.137772332587249,6.365286746699565,2,1,309.80000001192093,53.5,96.69999998807907
8,1,8,8,C8,false,C4 - Down Inside Tolerance | Up Target,0,none,rectangle,touch,137.61,5.417716535433072,412,826,20,108.35433070866144,10,54.17716535433072,5,146.75826229152463,3,16.253149606299214,left,360,173.27052024250366,537.0607286549812,64.91618953384224,537.0607286549812,174.375,543.4494018554688,173.27011108398438,543.2373657226562,60.77009201049805,546.2061157226562,64.38616180419922,545.1458129882812,3.7683156239148996,6.483442048584016,6.176637081227003,10.041326072321294,8.102439019873266,2,1,316.30000001192093,40.5,79.7000000178814
9,1,9,9,C9,false,C1 - Down Target | Up Target,0,none,rectangle,touch,137.61,5.417716535433072,412,826,35,189.6200787401575,10,54.17716535433072,10,293.51652458304926,3,16.253149606299214,left,360,344.9495503783417,518.4708245924144,155.3294716381842,518.4708245924144,343.52679443359375,526.9092407226562,340.3125,525.6369018554688,144.04017639160156,526.2730712890625,143.93972778320312,525.8489379882812,0.43586578181910646,8.557517237227275,8.535508160112315,13.723091513207581,13.570660351079068,2,1,360.40000000596046,45.29999998211861,63.80000001192093
10,1,10,10,C10,false,C1 - Down Target | Up Target,0,none,rectangle,touch,137.61,5.417716535433072,412,826,35,189.6200787401575,10,54.17716535433072,2,58.70330491660985,4,21.670866141732287,left,360,218.92679724300402,630.6733628954794,29.306718502846504,630.6733628954794,208.125,632.93603515625,207.421875,633.1480712890625,29.22991180419922,634.2083740234375,29.129465103149414,633.360107421875,0.854193050239922,11.036236198932587,11.768067702509164,3.535845435499803,2.6925851737356368,2,1,669.8999999761581,37.599999994039536,48
11,1,11,11,C11,false,C4 - Down Inside Tolerance | Up Target,0,none,rectangle,touch,137.61,5.417716535433072,412,826,35,189.6200787401575,10,54.17716535433072,7,205.46156720813445,2,10.835433070866143,left,360,354.48186822758817,789.6215566128287,164.86178948743066,789.6215566128287,339.0067138671875,789.6436157226562,338.80584716796875,789.6436157226562,151.07142639160156,795.3690795898438,151.77455139160156,794.9449462890625,0.8211417797534104,15.47517008250811,15.676036580269828,14.940151762486238,14.128491732026907,2,1,428,67.10000002384186,47
12,1,12,12,C12,false,C1 - Down Target | Up Target,0,none,rectangle,touch,137.61,5.417716535433072,412,826,35,189.6200787401575,10,54.17716535433072,2,58.70330491660985,6,32.50629921259843,left,360,251.2395679090282,692.4514039893613,61.619489168870714,692.4514039893613,242.1763458251953,694.0074462890625,240.46875,694.0074462890625,62.47768020629883,687.6458740234375,63.38169860839844,688.4940795898438,1.2396378318756163,9.195828520548632,10.882636907840956,4.881558164163751,4.331950889816013,2,1,529.0999999940395,63.400000005960464,81.19999998807907
13,1,13,13,C13,false,C1 - Down Target | Up Target,0,none,rectangle,touch,137.61,5.417716535433072,412,826,35,189.6200787401575,10,54.17716535433072,15,440.27478687457386,5,27.08858267716536,left,360,276.647442136898,462.01787578123407,87.02736339674047,462.0178757812341,278.5379638671875,473.47174072265625,277.63397216796875,472.8355712890625,97.23214721679688,466.26190185546875,96.2276840209961,465.8377990722656,1.0903254020882736,11.60883691456801,10.862586137853908,11.052120617006873,9.9618127636725,2,1,458.7000000178814,50,63.70000001788139
14,1,14,14,C14,false,C5 - Down Inside Tolerance | Up Inside Tolerance,0,none,rectangle,touch,137.61,5.417716535433072,412,826,35,189.6200787401575,10,54.17716535433072,2,58.70330491660985,9,48.75944881889765,left,360,279.60167330744343,719.8072572794803,89.98159456728595,719.8072572794803,281.0491027832031,730.6927490234375,279.9442138671875,730.0565795898438,80.45758819580078,709.4873657226562,81.16071319580078,710.12353515625,0.948206894018385,10.981301498231392,10.255044702817457,14.043035964801124,13.098947374875335,2,1,420.69999998807907,45.79999998211861,49.30000001192093
15,1,15,15,C15,false,C5 - Down Inside Tolerance | Up Inside Tolerance,0,none,rectangle,touch,137.61,5.417716535433072,412,826,35,189.6200787401575,10,54.17716535433072,2,58.70330491660985,2,10.835433070866143,left,360,235.9099484441861,212.59377064718797,46.289869704028604,212.59377064718802,241.6741180419922,217.31101989746094,241.07142639160156,216.46279907226562,43.89509201049805,221.9761962890625,44.899559020996094,221.34002685546875,1.1889766706785614,7.448361674990866,6.450599627609429,9.683226276749666,8.856069187638694,2,1,743.8000000119209,44.20000001788139,47.29999998211861
16,1,16,16,C16,false,C1 - Down Target | Up Target,0,none,rectangle,touch,137.61,5.417716535433072,412,826,35,189.6200787401575,10,54.17716535433072,14,410.9231344162689,3,16.253149606299214,left,360,325.81931239398676,482.3589064696754,136.19923365382925,482.35890646967545,326.953125,490.43603515625,325.84820556640625,490.01190185546875,142.53347778320312,486.83111572265625,142.33261108398438,486.4070129394531,0.46926602431421843,8.156318951894967,7.653049927341839,7.753921865285623,7.348842404854804,2,1,660.5,37.89999997615814,39.79999998211861
17,1,17,4,C4,false,C1 - Down Target | Up Target,1,none,rectangle,touch,137.61,5.417716535433072,412,826,20,108.35433070866144,10,54.17716535433072,9,264.16487212474436,10,54.17716535433072,left,360,275.8247286249945,756.8462240198132,167.47039791633307,756.8462240198132,270.8035888671875,761.2284545898438,270.1004638671875,760.8043212890625,166.84152221679688,764.1972045898438,166.74107360839844,763.3489990234375,0.8541326628877566,6.6645171795367375,6.959435394506508,7.377831658857044,6.543546186427118,2,1,276.59999999403954,47.30000001192093,41.29999998211861
18,1,18,5,C5,false,C1 - Down Target | Up Target,1,none,rectangle,touch,137.61,5.417716535433072,412,826,20,108.35433070866144,10,54.17716535433072,10,293.51652458304926,5,27.08858267716536,left,360,314.08057890197324,490.3835210641565,205.72624819331182,490.3835210641565,317.51116943359375,481.10565185546875,316.2053527832031,480.89361572265625,218.77232360839844,503.79541015625,218.16964721679688,503.37127685546875,0.7369585400994266,9.891805115809804,9.724863363409902,18.71039424370164,17.98666116188419,2,1,276.59999999403954,46.60000002384186,41.30000001192093
19,2,1,1,C1,false,C1 - Down Target | Up Target,0,none,rectangle,touch,137.61,5.417716535433072,412,826,20,108.35433070866144,10,54.17716535433072,5,146.75826229152463,8,43.34173228346457,left,360,216.54232775219526,147.241375784798,108.18799704353381,147.24137578479804,205.01116943359375,154.3311004638672,203.10267639160156,153.6949462890625,102.35491180419922,158.1480712890625,102.05357360839844,157.51190185546875,0.7039291558725655,13.536314424305289,14.908816215508887,12.36854438614689,11.963062176962254,2,1,238.09999999403954,68.59999999403954,57
20,2,2,2,C2,false,C1 - Down Target | Up Target,0,none,rectangle,touch,137.61,5.417716535433072,412,826,20,108.35433070866144,10,54.17716535433072,10,293.51652458304926,6,32.50629921259843,left,360,178.1808819393594,420.4194592037124,69.82655123069797,420.4194592037124,182.71205139160156,435.09002685546875,180.60267639160156,433.60565185546875,65.59152221679688,431.6971740722656,65.99330139160156,431.6971740722656,0.4017791748046875,15.35438217023702,13.40674326666041,12.04667271095927,11.911366713577385,2,1,308.40000000596046,41.79999998211861,39.79999998211861
21,2,3,3,C3,false,C1 - Down Target | Up Target,0,none,rectangle,touch,137.61,5.417716535433072,412,826,20,108.35433070866144,10,54.17716535433072,4,117.4066098332197,8,43.34173228346457,left,360,350.58924212954764,406.6733765478572,242.23491142088622,406.6733765478572,345.4352722167969,410.4918212890625,345.63616943359375,410.2797546386719,240.87054443359375,413.6726379394531,240.87054443359375,413.2485046386719,0.42413330078125,6.414353132092025,6.12689905786869,7.13099974084274,6.715192230058206,2,1,386.19999998807907,35.19999998807907,50.599999994039536
22,2,4,4,C4,false,C1 - Down Target | Up Target,0,none,rectangle,touch,137.61,5.417716535433072,412,826,20,108.35433070866144,10,54.17716535433072,9,264.16487212474436,10,54.17716535433072,left,360,195.60222833987848,759.7205518940129,87.24789763121704,759.7205518940129,199.2857208251953,763.3489990234375,197.07589721679688,762.500732421875,96.83036804199219,758.6837768554688,95.42411804199219,759.3199462890625,1.5434541168233646,5.170468591957106,3.146601933245017,9.638394142902099,8.186028649857864,6,1,318.59999999403954,53,49.400000005960464
23,2,5,5,C5,false,C1 - Down Target | Up Target,0,none,rectangle,touch,137.61,5.417716535433072,412,826,20,108.35433070866144,10,54.17716535433072,10,293.51652458304926,5,27.08858267716536,left,360,330.1938439149518,286.10133264742535,221.83951320629038,286.10133264742535,332.578125,295.9828796386719,332.3772277832031,294.9226379394531,226.0044708251953,290.6815490722656,225.20089721679688,288.5610046386719,2.2676946970348375,10.165125047569845,9.08749647434855,6.190739411867607,4.165199727577465,2,1,266.90000000596046,44.5,55.900000005960464
24,2,6,6,C6,false,C1 - Down Target | Up Target,0,none,rectangle,touch,137.61,5.417716535433072,412,826,20,108.35433070866144,10,54.17716535433072,8,234.8132196664394,3,16.253149606299214,left,360,188.1575521447424,674.418823664291,79.80322143608097,674.418823664291,171.76339721679688,672.1659545898438,172.86830139160156,672.3779907226562,71.11607360839844,677.2552490234375,70.81474304199219,674.922607421875,2.3520240116951987,16.548224523134845,15.424856164259014,9.1384816133764,9.002585290648812,2,1,250,52.60000002384186,56.400000005960464
25,2,7,7,C7,false,C5 - Down Inside Tolerance | Up Inside Tolerance,0,none,rectangle,touch,137.61,5.417716535433072,412,826,20,108.35433070866144,10,54.17716535433072,3,88.05495737491478,4,21.670866141732287,left,360,271.8078143201063,504.658963230701,163.45348361144482,504.658963230701,267.6897277832031,510.3690490722656,269.296875,510.79315185546875,154.08482360839844,512.2775268554688,154.88839721679688,510.1570129394531,2.2676661597621477,7.040150356594668,6.628203855758067,12.075359288953509,10.177880700209302,2,1,243,55.599999994039536,65.19999998807907
26,2,8,8,C8,false,C4 - Down Inside Tolerance | Up Target,0,none,rectangle,touch,137.61,5.417716535433072,412,826,20,108.35433070866144,10,54.17716535433072,5,146.75826229152463,3,16.253149606299214,left,360,197.31689284772438,505.268073747612,88.96256213906292,505.268073747612,196.07142639160156,513.9739379882812,195.7700958251953,513.3378295898438,99.34152221679688,514.18603515625,98.83928680419922,511.6413879394531,2.593736661193503,8.79450162716972,8.216662362671254,13.684036245974793,11.754523550481968,2,1,251,57.29999998211861,73.39999997615814
27,2,9,9,C9,false,C5 - Down Inside Tolerance | Up Inside Tolerance,0,none,rectangle,touch,137.61,5.417716535433072,412,826,35,189.6200787401575,10,54.17716535433072,10,293.51652458304926,3,16.253149606299214,left,360,349.5976917327729,373.4087492530491,159.97761299261538,373.40874925304917,363.0133972167969,375.5030212402344,363.8169860839844,375.5030212402344,155.08929443359375,383.3489685058594,156.09375,383.7730712890625,1.0903183735061688,13.578185769475251,14.372693101945226,11.077166475611623,11.068132769875813,2,1,570.6000000238419,51.89999997615814,39.39999997615814
28,2,10,10,C10,false,C1 - Down Target | Up Target,0,none,rectangle,touch,137.61,5.417716535433072,412,826,35,189.6200787401575,10,54.17716535433072,2,58.70330491660985,4,21.670866141732287,left,360,291.149063167146,684.207932162979,101.5289844269885,684.207932162979,312.9910888671875,683.40478515625,312.58929443359375,681.7083740234375,105.97098541259766,683.828857421875,106.875,684.0409545898438,0.9285621050293803,21.85678685890705,21.58544203049158,4.458146522434604,5.348622628005419,2,1,434.2000000178814,35.099999994039536,37.20000001788139
29,2,11,11,C11,false,C5 - Down Inside Tolerance | Up Inside Tolerance,0,none,rectangle,touch,137.61,5.417716535433072,412,826,35,189.6200787401575,10,54.17716535433072,7,205.46156720813445,2,10.835433070866143,left,360,232.97533222991416,527.0521953236745,43.355253489756656,527.0521953236745,232.23214721679688,529.8779907226562,232.3325958251953,529.453857421875,48.01339340209961,535.6034545898438,49.41964340209961,536.2395629882812,1.543428960808602,2.9218904155749352,2.486179985416145,9.737674387666091,11.008385422648908,2,1,418.90000000596046,36.900000005960464,56
30,2,12,12,C12,false,C1 - Down Target | Up Target,0,none,rectangle,touch,137.61,5.417716535433072,412,826,35,189.6200787401575,10,54.17716535433072,2,58.70330491660985,6,32.50629921259843,left,360,296.1074546166707,748.4814138707452,106.48737587651314,748.4814138707452,294.7098388671875,757.62353515625,294.609375,756.3511962890625,102.15402221679688,743.8400268554688,103.05803680419922,744.0521240234375,0.9285621050293803,9.24833560064098,8.011099665435468,6.349836798355781,5.601693942403672,3,1,712.7000000178814,30.19999998807907,45.599999994039536
31,2,13,13,C13,false,C1 - Down Target | Up Target,0,none,rectangle,touch,137.61,5.417716535433072,412,826,35,189.6200787401575,10,54.17716535433072,15,440.27478687457386,5,27.08858267716536,left,360,281.5884077070816,788.6080402715307,91.96832896692408,788.6080402715307,283.66070556640625,787.31103515625,283.05804443359375,787.5230712890625,86.88616180419922,793.672607421875,88.79464721679688,793.0364990234375,2.0117033739248855,2.4447168929808356,1.8267429487564673,7.174835432971617,5.448256855952189,2,1,359.19999998807907,44.80000001192093,56.19999998807907
32,2,14,14,C14,false,C1 - Down Target | Up Target,0,none,rectangle,touch,137.61,5.417716535433072,412,826,35,189.6200787401575,10,54.17716535433072,2,58.70330491660985,9,48.75944881889765,left,360,221.19212987448913,416.2577619097049,31.572051134331627,416.257761909705,246.3950958251953,427.66815185546875,244.6875,426.6078796386719,28.928571701049805,417.27752685546875,30.033483505249023,416.4293212890625,1.392940335384585,27.66561930315032,25.67405995042905,2.8333556181306583,1.5481030230273436,2,1,400.5,43.599999994039536,47.5
33,2,15,15,C15,false,C5 - Down Inside Tolerance | Up Inside Tolerance,0,none,rectangle,touch,137.61,5.417716535433072,412,826,35,189.6200787401575,10,54.17716535433072,2,58.70330491660985,2,10.835433070866143,left,360,235.13992137316396,234.48708640463477,45.51984263300644,234.48708640463482,240.87054443359375,252.93601989746094,238.8616180419922,250.8154754638672,43.99553680419922,246.15029907226562,44.79910659790039,243.60565185546875,2.6685115460310502,19.318467529373365,16.74715842656384,11.76239932964866,9.147004772789971,2,1,344,63.599999994039536,75.19999998807907
34,2,16,16,C16,false,C1 - Down Target | Up Target,0,none,rectangle,touch,137.61,5.417716535433072,412,826,35,189.6200787401575,10,54.17716535433072,14,410.9231344162689,3,16.253149606299214,left,360,340.9249999566201,790.14547745052,151.30492121646262,790.14547745052,341.5178527832031,786.6748657226562,339.8102722167969,786.6748657226562,155.49107360839844,795.156982421875,155.69198608398438,793.672607421875,1.4979101987339127,3.5208834458943943,3.6452384969322913,6.5298586452101235,5.629119290499544,2,1,292.19999998807907,53.20000001788139,47.30000001192093
35,3,1,1,C1,false,C1 - Down Target | Up Target,0,none,rectangle,touch,137.61,5.417716535433072,412,826,20,108.35433070866144,10,54.17716535433072,5,146.75826229152463,8,43.34173228346457,left,360,222.20341202581176,702.086887198891,113.84908131715032,702.086887198891,218.671875,706.7306518554688,219.07366943359375,707.15478515625,110.59152221679688,716.9092407226562,110.49107360839844,715.4248657226562,1.4877698288223828,5.834064102352696,5.9564148948631335,15.176094862505728,13.754195246267996,2,1,243.09999999403954,54.70000001788139,47.60000002384186
36,3,2,2,C2,false,C1 - Down Target | Up Target,0,none,rectangle,touch,137.61,5.417716535433072,412,826,20,108.35433070866144,10,54.17716535433072,10,293.51652458304926,6,32.50629921259843,left,360,288.3781553157437,534.0131670999132,180.02382460708225,534.0131670999132,288.4821472167969,537.0878295898438,288.88397216796875,537.93603515625,173.671875,544.5097045898438,173.16964721679688,542.813232421875,1.7692514131444734,3.0764206055854477,3.9553437872608135,12.268845222286828,11.154411565308779,2,1,250.69999998807907,47.5,46.599999994039536
37,3,3,3,C3,false,C1 - Down Target | Up Target,0,none,rectangle,touch,137.61,5.417716535433072,412,826,20,108.35433070866144,10,54.17716535433072,4,117.4066098332197,8,43.34173228346457,left,360,153.6085271060801,444.34943603782904,45.25419639741866,444.34943603782904,157.80136108398438,444.6324462890625,158.10267639160156,445.0565490722656,46.20535659790039,459.4761962890625,46.305809020996094,457.5677185058594,1.9111196033439959,4.202374515505716,4.54943805804885,15.156634897802252,13.260048284780325,2,1,259.2999999821186,54.400000005960464,64.59999999403954
38,3,4,4,C4,false,C1 - Down Target | Up Target,0,none,rectangle,touch,137.61,5.417716535433072,412,826,20,108.35433070866144,10,54.17716535433072,9,264.16487212474436,10,54.17716535433072,left,360,344.91545072425345,652.6686396626897,236.561120015592,652.6686396626897,333.7834777832031,650.1123657226562,332.6785888671875,649.26416015625,245.6919708251953,655.4136962890625,245.49107360839844,653.71728515625,1.7082653257755132,11.421705565140893,12.701624652723881,9.534556748440224,8.99131406085012,2,1,223.90000000596046,51.900000005960464,63.400000005960464
39,3,5,5,C5,false,C5 - Down Inside Tolerance | Up Inside Tolerance,0,none,rectangle,touch,137.61,5.417716535433072,412,826,20,108.35433070866144,10,54.17716535433072,10,293.51652458304926,5,27.08858267716536,left,360,247.51166748879217,139.1912462099434,139.15733678013075,139.19124620994342,240.46875,144.7886962890625,241.27232360839844,145.00074768066406,138.515625,154.96726989746094,139.31919860839844,155.1793212890625,0.8310814260917185,8.996340041492717,8.525240137152291,15.789069554532734,15.988894395392037,2,1,267.90000000596046,57.900000005960464,63.5
40,3,6,6,C6,false,C5 - Down Inside Tolerance | Up Inside Tolerance,0,none,rectangle,touch,137.61,5.417716535433072,412,826,20,108.35433070866144,10,54.17716535433072,8,234.8132196664394,3,16.253149606299214,left,360,337.19859161778106,187.0057797819361,228.84426090911964,187.00577978193613,326.55133056640625,196.95387268066406,326.25,195.04539489746094,230.4241180419922,202.04315185546875,228.71652221679688,200.98289489746094,2.009982168883207,14.571503704760357,13.58333794097464,15.120135827370966,13.977698813687054,2,1,251,72.60000002384186,72.2000000178814
41,3,7,7,C7,false,C5 - Down Inside Tolerance | Up Inside Tolerance,0,none,rectangle,touch,137.61,5.417716535433072,412,826,20,108.35433070866144,10,54.17716535433072,3,88.05495737491478,4,21.670866141732287,left,360,244.4016665904503,183.797707452582,136.04733588178885,183.79770745258202,253.828125,195.46949768066406,253.92857360839844,195.2574462890625,148.05804443359375,190.59226989746094,145.74777221679688,190.59226989746094,2.310272216796875,15.002959883813674,14.902602844099722,13.799391245042598,11.843333310639487,2,1,317.30000001192093,61.599999994039536,89.40000000596046
42,3,8,8,C8,false,C4 - Down Inside Tolerance | Up Target,0,none,rectangle,touch,137.61,5.417716535433072,412,826,20,108.35433070866144,10,54.17716535433072,5,146.75826229152463,3,16.253149606299214,left,360,361.50245328774906,613.5210772901836,253.1481225790876,613.5210772901836,360.8035888671875,615.12353515625,361.9084777832031,613.8511962890625,243.7834930419922,623.1815795898438,244.58705139160156,621.485107421875,1.8771584477394372,1.7482227234665884,0.5232919303118807,13.45442644815375,11.69263511000375,5,1,318.69999998807907,65.40000000596046,50.5
43,3,9,9,C9,false,C1 - Down Target | Up Target,0,none,rectangle,touch,137.61,5.417716535433072,412,826,35,189.6200787401575,10,54.17716535433072,10,293.51652458304926,3,16.253149606299214,left,360,342.85964227662146,242.2992467859387,153.23956353646395,242.29924678593875,342.5223388671875,234.06324768066406,342.72320556640625,232.79092407226562,160.61386108398438,245.30209350585938,159.91073608398438,244.45387268066406,1.1017546614015377,8.2429033023626,9.509301541293425,7.962245458581634,7.010488991861484,2,1,294.2999999821186,60.900000005960464,48
44,3,10,10,C10,false,C5 - Down Inside Tolerance | Up Inside Tolerance,0,none,rectangle,touch,137.61,5.417716535433072,412,826,35,189.6200787401575,10,54.17716535433072,2,58.70330491660985,4,21.670866141732287,left,360,277.5377582692842,234.6784397080824,87.91767952912669,234.67843970808246,271.6071472167969,252.08779907226562,270.2008972167969,251.02752685546875,98.4375,245.93824768066406,99.34152221679688,244.66592407226562,1.5607893941689752,18.391790041405944,17.9198822723906,15.40940940850159,15.174123555495346,2,1,334.90000000596046,46.5,66.40000000596046
45,3,11,11,C11,false,C5 - Down Inside Tolerance | Up Inside Tolerance,0,none,rectangle,touch,137.61,5.417716535433072,412,826,35,189.6200787401575,10,54.17716535433072,7,205.46156720813445,2,10.835433070866143,left,360,245.87110464061558,342.49444081269706,56.251025900458075,342.4944408126971,249.30804443359375,342.6346740722656,238.45982360839844,346.02752685546875,59.96651840209961,352.1770935058594,60.77009201049805,351.5409240722656,1.0249107728741453,3.439799486546566,8.210346126938239,10.371048534557955,10.11240910330298,2,1,386.90000000596046,79,40.20000001788139
46,3,12,12,C12,false,C5 - Down Inside Tolerance | Up Inside Tolerance,0,none,rectangle,touch,137.61,5.417716535433072,412,826,35,189.6200787401575,10,54.17716535433072,2,58.70330491660985,6,32.50629921259843,left,360,222.1195564839715,554.1606199068179,32.49947774381399,554.1606199068179,212.6450958251953,559.5654907226562,210.9375,558.71728515625,43.493309020996094,559.3534545898438,43.99553680419922,559.141357421875,0.545176994086773,10.907705226609238,12.07483272787292,12.158530264648899,12.528651967141638,2,1,336.5,54,41
47,3,13,13,C13,true,C9 - Down Outside Tolerance | Up Outside,0,none,rectangle,touch,137.61,5.417716535433072,412,826,35,189.6200787401575,10,54.17716535433072,15,440.27478687457386,5,27.08858267716536,left,360,267.91705525886425,602.2249670982713,78.29697651870671,602.2249670982713,267.890625,603.4605712890625,268.19195556640625,603.24853515625,331.2723388671875,129.73289489746094,331.2723388671875,129.73289489746094,0,1.2358868374104017,1.0598404353490531,535.9526959051153,535.9526959051153,2,1,1156.2999999821186,28.600000023841858,8.300000011920929
48,3,14,14,C14,false,C1 - Down Target | Up Target,0,none,rectangle,touch,137.61,5.417716535433072,412,826,35,189.6200787401575,10,54.17716535433072,2,58.70330491660985,9,48.75944881889765,left,360,236.82270352941742,772.9631872610819,47.20262478925992,772.9631872610819,219.27455139160156,775.0119018554688,219.77679443359375,775.2239990234375,49.41964340209961,767.3779907226562,50.22321701049805,766.953857421875,0.9086361213082406,17.66733921509363,17.19518207893972,6.009125718648205,6.7257730026656795,2,1,369.7000000178814,36.79999998211861,47.900000005960464
49,3,15,15,C15,false,C1 - Down Target | Up Target,0,none,rectangle,touch,137.61,5.417716535433072,412,826,35,189.6200787401575,10,54.17716535433072,2,58.70330491660985,2,10.835433070866143,left,360,302.6290946622549,770.153229618599,113.00901592209739,770.153229618599,297.6227722167969,769.0744018554688,297.32147216796875,768.438232421875,109.78794860839844,768.6503295898438,112.3995590209961,768.01416015625,2.687977026581048,5.121243381289082,5.577819639126319,3.5544314785647835,2.224197805738939,2,1,420.19999998807907,48.400000005960464,57.30000001192093
50,3,16,16,C16,false,C5 - Down Inside Tolerance | Up Inside Tolerance,0,none,rectangle,touch,137.61,5.417716535433072,412,826,35,189.6200787401575,10,54.17716535433072,14,410.9231344162689,3,16.253149606299214,left,360,250.20292400396664,645.0535071167083,60.58284526380912,645.0535071167083,246.49554443359375,646.719482421875,247.0982208251953,646.0833740234375,72.82366180419922,656.2619018554688,72.52232360839844,654.7775268554688,1.5146530457083134,4.064497139406511,3.27105604871712,16.597159461647696,15.398301952511545,5,1,317.09999999403954,57.80000001192093,48.599999994039536
51,3,17,13,C13,false,C5 - Down Inside Tolerance | Up Inside Tolerance,1,none,rectangle,touch,137.61,5.417716535433072,412,826,35,189.6200787401575,10,54.17716535433072,15,440.27478687457386,5,27.08858267716536,left,360,293.98127391570665,396.0739739771705,104.36119517554914,396.07397397717057,284.765625,400.94940185546875,284.66522216796875,400.3132629394531,114.30803680419922,411.7641296386719,114.20758819580078,411.9761962890625,0.23465333395688676,10.42583243362624,10.235252369739674,18.577422939352694,18.703799880401142,2,1,792.4000000059605,54.19999998807907,37.900000005960464